#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL ,GENERAL %,GE RUNOFF,GE RUNOFF %,Notes (See Endnotes Tab)
2125,New Hampshire,NH,S,,,,,,Party Votes:,R,"66,164",,,,,,,,
2126,New Hampshire,NH,S,S4NH00054,,Doris Granny D.,Haddock,"Haddock, Doris Granny D.",,D,"46,745",98.04%,,,"221,549",33.72%,,,
2127,New Hampshire,NH,S,,,,Scattered,Scattered,,W(D),553,1.16%,,,,,,,
2128,New Hampshire,NH,S,S2NH00025,,Judd,Gregg,"Gregg, Judd",,W(D),375,0.79%,,,,,,,
2129,New Hampshire,NH,S,S4NH00062,,Tom,Alciere,"Alciere, Tom",,W(D),3,0.01%,,,,,,,
2130,New Hampshire,NH,S,S4NH00070,,Michael D.,Tipa,"Tipa, Michael D.",,W(D),3,0.01%,,,,,,,
2131,New Hampshire,NH,S,,,,,,Party Votes:,D,"47,679",,,,,,,,
2132,New Hampshire,NH,S,,,,Scattered,Scattered,,W,,,,,588,0.09%,,,
2133,New Hampshire,NH,S,,,Ken,Blevens,"Blevens, Ken",,W,,,,,102,0.02%,,,
2134,New Hampshire,NH,S,,,,,,Senate Votes:,,"113,843",,,,"657,086",,,,
2135,New Hampshire,NH,,,,,,,Total State Votes:,,"228,285",,,,"1,308,652",,,,
2136,New Jersey,NJ,1,H0NJ01066,(I),Robert E.,Andrews,"Andrews, Robert E.",,D,"20,961",100.00%,,,"201,163",75.00%,,,
2137,New Jersey,NJ,1,,,,,,Party Votes:,D,"20,961",,,,,,,,
2138,New Jersey,NJ,1,H4NJ01050,,S. Daniel,Hutchison,"Hutchison, S. Daniel",,R,"4,188",50.07%,,,"66,109",24.65%,,,
2139,New Jersey,NJ,1,H4NJ04070,,John,Cusack,"Cusack, John",,R,"4,176",49.93%,,,,,,,
2140,New Jersey,NJ,1,,,,,,Party Votes:,R,"8,364",,,,,,,,
2141,New Jersey,NJ,1,H4NJ01068,,Arturo Fulvio,Croce,"Croce, Arturo Fulvio",,EPU,,,,,931,0.35%,,,
2142,New Jersey,NJ,1,,,,,,District Votes:,,"29,325",,,,"268,203",,,,
2143,New Jersey,NJ,2,H2NJ02037,(I),Frank A.,LoBiondo,"LoBiondo, Frank A.",,R,"13,844",100.00%,,,"172,779",65.09%,,,
2144,New Jersey,NJ,2,,,,,,Party Votes:,R,"13,844",,,,,,,,
2145,New Jersey,NJ,2,H4NJ02108,,Timothy J.,Robb,"Robb, Timothy J.",,D,"11,121",100.00%,,,"86,792",32.70%,,,
2146,New Jersey,NJ,2,,,,,,Party Votes:,D,"11,121",,,,,,,,
2147,New Jersey,NJ,2,H4NJ02124,,Willie,Norwood,"Norwood, Willie",,JEB,,,,,"1,993",0.75%,,,
2148,New Jersey,NJ,2,H4NJ02132,,Michael J.,"Matthews, Jr.","Matthews, Michael J., Jr.",,LBT,,,,,"1,767",0.67%,,,
2149,New Jersey,NJ,2,H4NJ02116,,Jose David,Alcantara,"Alcantara, Jose David",,GRN,,,,,"1,516",0.57%,,,
2150,New Jersey,NJ,2,H0NJ02098,,Costantino,Rozzo,"Rozzo, Costantino",,SOC,,,,,595,0.22%,,,
2151,New Jersey,NJ,2,,,,,,District Votes:,,"24,965",,,,"265,442",,,,
2152,New Jersey,NJ,3,H4NJ13022,(I),Jim,Saxton,"Saxton, Jim",,R,"16,354",100.00%,,,"195,938",63.44%,,,
2153,New Jersey,NJ,3,,,,,,Party Votes:,R,"16,354",,,,,,,,
2154,New Jersey,NJ,3,H4NJ03080,,Herb,Conaway,"Conaway, Herb",,D,"12,083",100.00%,,,"107,034",34.65%,,,
2155,New Jersey,NJ,3,,,,,,Party Votes:,D,"12,083",,,,,,,,
2156,New Jersey,NJ,3,H8NJ01101,,R. Edward,Forchion,"Forchion, R. Edward",,USM,,,,,"4,914",1.59%,,,
2157,New Jersey,NJ,3,H4NJ03098,,Frank,Orland,"Orland, Frank",,LBT,,,,,976,0.32%,,,
2158,New Jersey,NJ,3,,,,,,District Votes:,,"28,437",,,,"308,862",,,,
2159,New Jersey,NJ,4,H8NJ04014,(I),Christopher H.,Smith,"Smith, Christopher H.",,R,"14,376",100.00%,,,"192,671",67.00%,,,
2160,New Jersey,NJ,4,,,,,,Party Votes:,R,"14,376",,,,,,,,
2161,New Jersey,NJ,4,H4NJ04088,,Amy,Vasquez,"Vasquez, Amy",,D,"9,588",100.00%,,,"92,826",32.28%,,,
2162,New Jersey,NJ,4,,,,,,Party Votes:,D,"9,588",,,,,,,,
2163,New Jersey,NJ,4,H4NJ04104,,Richard,Edgar,"Edgar, Richard",,LBT,,,,,"2,056",0.71%,,,
2164,New Jersey,NJ,4,,,,,,District Votes:,,"23,964",,,,"287,553",,,,
2165,New Jersey,NJ,5,H8NJ05052,(I),Scott,Garrett,"Garrett, Scott",,R,"21,523",100.00%,,,"171,220",57.57%,,,
2166,New Jersey,NJ,5,,,,,,Party Votes:,R,"21,523",,,,,,,,
2167,New Jersey,NJ,5,H4NJ05077,,Dorothea Anne,Wolfe,"Wolfe, Dorothea Anne",,D,"7,588",82.70%,,,"122,259",41.11%,,,
2168,New Jersey,NJ,5,H4NJ05093,,Frank,Fracasso,"Fracasso, Frank",,D,"1,587",17.30%,,,,,,,
2169,New Jersey,NJ,5,,,,,,Party Votes:,D,"9,175",,,,,,,,
2170,New Jersey,NJ,5,H4NJ05119,,Victor,Kaplan,"Kaplan, Victor",,LBT,,,,,"1,857",0.62%,,,
2171,New Jersey,NJ,5,H4NJ05127,,Thomas A.,Phelan,"Phelan, Thomas A.",,NJC,,,,,"1,515",0.51%,,,
2172,New Jersey,NJ,5,H4NJ05101,,Gregory,Pason,"Pason, Gregory",,SOC,,,,,574,0.19%,,,
2173,New Jersey,NJ,5,,,,,,District Votes:,,"30,698",,,,"297,425",,,,
2174,New Jersey,NJ,6,H8NJ03073,(I),"Frank, Jr.",Pallone,"Pallone, Frank, Jr.",,D,"14,451",100.00%,,,"153,981",66.90%,,,
2175,New Jersey,NJ,6,,,,,,Party Votes:,D,"14,451",,,,,,,,
2176,New Jersey,NJ,6,H4NJ06083,,Sylvester,Fernandez,"Fernandez, Sylvester",,R,"5,623",100.00%,,,"70,942",30.82%,,,
2177,New Jersey,NJ,6,,,,,,Party Votes:,R,"5,623",,,,,,,,
2178,New Jersey,NJ,6,H4NJ06091,,Virginia A.,Flynn,"Flynn, Virginia A.",,LBT,,,,,"2,829",1.23%,,,
2179,New Jersey,NJ,6,H2NJ06160,,Mac Dara F.X.,Lyden,"Lyden, Mac Dara F.X.",,HMR,,,,,"2,399",1.04%,,,
2180,New Jersey,NJ,6,,,,,,District Votes:,,"20,074",,,,"230,151",,,,
2181,New Jersey,NJ,7,H8NJ06118,(I),Mike,Ferguson,"Ferguson, Mike",,R,"13,456",100.00%,,,"162,597",56.88%,,,
2182,New Jersey,NJ,7,,,,,,Party Votes:,R,"13,456",,,,,,,,
2183,New Jersey,NJ,7,H4NJ07065,,Steve,Brozak,"Brozak, Steve",,D,"9,094",100.00%,,,"119,081",41.66%,,,
2184,New Jersey,NJ,7,,,,,,Party Votes:,D,"9,094",,,,,,,,
2185,New Jersey,NJ,7,H2NJ12101,,Thomas D.,Abrams,"Abrams, Thomas D.",,LBT,,,,,"2,153",0.75%,,,
2186,New Jersey,NJ,7,H4NJ07081,,Matthew Angus,Williams,"Williams, Matthew Angus",,I  ,,,,,"2,016",0.71%,,,
2187,New Jersey,NJ,7,,,,,,District Votes:,,"22,550",,,,"285,847",,,,
2188,New Jersey,NJ,8,H6NJ08118,(I),"Bill, Jr.",Pascrell,"Pascrell, Bill, Jr.",,D,"12,143",100.00%,,,"152,001",69.46%,,,
2189,New Jersey,NJ,8,,,,,,Party Votes:,D,"12,143",,,,,,,,
2190,New Jersey,NJ,8,H4NJ08063,,George,Ajjan,"Ajjan, George",,R,"4,506",100.00%,,,"62,747",28.68%,,,
2191,New Jersey,NJ,8,,,,,,Party Votes:,R,"4,506",,,,,,,,
2192,New Jersey,NJ,8,H0NJ08095,,Joseph A.,Fortunato,"Fortunato, Joseph A.",,GRN,,,,,"4,072",1.86%,,,
2193,New Jersey,NJ,8,,,,,,District Votes:,,"16,649",,,,"218,820",,,,
2194,New Jersey,NJ,9,H6NJ09165,(I),Steven R.,Rothman,"Rothman, Steven R.",,D,"18,366",100.00%,,,"146,038",67.53%,,,
2195,New Jersey,NJ,9,,,,,,Party Votes:,D,"18,366",,,,,,,,
2196,New Jersey,NJ,9,H4NJ09087,,Edward,Trawinski,"Trawinski, Edward",,W(R)/R,211,100.00%,,,"68,564",31.71%,,,
2197,New Jersey,NJ,9,,,,,,Party Votes:,R,211,,,,,,,,
2198,New Jersey,NJ,9,H4NJ09103,,David,Daly,"Daly, David",,LBT,,,,,"1,649",0.76%,,,
2199,New Jersey,NJ,9,,,,,,District Votes:,,"18,577",,,,"216,251",,,,
2200,New Jersey,NJ,10,H0NJ10026,(I),Donald M.,Payne,"Payne, Donald M.",,D,"26,063",100.00%,,,"155,697",96.88%,,,
2201,New Jersey,NJ,10,,,,,,Party Votes:,D,"26,063",,,,,,,,
2202,New Jersey,NJ,10,H4NJ10069,,Toy-Ling,Washington,"Washington, Toy-Ling",,GRN,,,,,"2,927",1.82%,,,
2203,New Jersey,NJ,10,H4NJ10077,,Sara J.,Lobman,"Lobman, Sara J.",,SWP,,,,,"2,089",1.30%,,,
2204,New Jersey,NJ,10,,,,,,District Votes:,,"26,063",,,,"160,713",,,,
2205,New Jersey,NJ,11,H2NJ05014,(I),Rodney P.,Frelinghuysen,"Frelinghuysen, Rodney P.",,R,"24,997",100.00%,,,"200,915",67.88%,,,
2206,New Jersey,NJ,11,,,,,,Party Votes:,R,"24,997",,,,,,,,
2207,New Jersey,NJ,11,H4NJ11083,,James W.,Buell,"Buell, James W.",,D,"8,548",100.00%,,,"91,811",31.02%,,,
2208,New Jersey,NJ,11,,,,,,Party Votes:,D,"8,548",,,,,,,,
2209,New Jersey,NJ,11,H8NJ11076,,John,Mele,"Mele, John",,IMN,,,,,"1,746",0.59%,,,
2210,New Jersey,NJ,11,H6NJ11096,,Austin S.,Lett,"Lett, Austin S.",,LBT,,,,,"1,530",0.52%,,,
2211,New Jersey,NJ,11,,,,,,District Votes:,,"33,545",,,,"296,002",,,,
2212,New Jersey,NJ,12,H6NJ12144,(I),Rush,Holt,"Holt, Rush",,D,"14,832",100.00%,,,"171,691",59.25%,,,
2213,New Jersey,NJ,12,,,,,,Party Votes:,D,"14,832",,,,,,,,
2214,New Jersey,NJ,12,H4NJ12081,,Bill,Spadea,"Spadea, Bill",,R,"8,271",100.00%,,,"115,014",39.69%,,,
2215,New Jersey,NJ,12,,,,,,Party Votes:,R,"8,271",,,,,,,,
2216,New Jersey,NJ,12,H4NJ12115,,Ken,Chazotte,"Chazotte, Ken",,LBT,,,,,"1,562",0.54%,,,
2217,New Jersey,NJ,12,H4NJ12107,,Daryl M.,Brooks,"Brooks, Daryl M.",,GRN,,,,,"1,518",0.52%,,,
2218,New Jersey,NJ,12,,,,,,District Votes:,,"23,103",,,,"289,785",,,,
2219,New Jersey,NJ,13,H2NJ13075,(I),Robert,Menendez,"Menendez, Robert",,D,"34,807",87.22%,,,"121,018",75.85%,,,
2220,New Jersey,NJ,13,H4NJ13154,,Steven,Fulop,"Fulop, Steven",,D,"5,099",12.78%,,,,,,,
2221,New Jersey,NJ,13,,,,,,Party Votes:,D,"39,906",,,,,,,,
2222,New Jersey,NJ,13,H4NJ13162,,Richard W.,Piatkowski,"Piatkowski, Richard W.",,R,"3,199",100.00%,,,"35,288",22.12%,,,
2223,New Jersey,NJ,13,,,,,,Party Votes:,R,"3,199",,,,,,,,
2224,New Jersey,NJ,13,H6NJ13134,,Dick,Hester,"Hester, Dick",,PLC,,,,,"1,282",0.80%,,,
2225,New Jersey,NJ,13,H6NJ09058,,Herbert H.,Shaw,"Shaw, Herbert H.",,PC,,,,,"1,066",0.67%,,,
2226,New Jersey,NJ,13,H4NJ13170,,Angela L.,Lariscy,"Lariscy, Angela L.",,SWP,,,,,887,0.56%,,,
2227,New Jersey,NJ,13,,,,,,District Votes:,,"43,105",,,,"159,541",,,,
2228,New Jersey,NJ,H,,,,,,House Votes:,,"341,055",,,,"3,284,595",,,,
2229,New Jersey,NJ,,,,,,,Total State Votes:,,"341,055",,,,"3,284,595",,,,
2230,New Mexico,NM,1,H8NM01174,(I),Heather A.,Wilson,"Wilson, Heather A.",,R,"15,690",100.00%,,,"147,372",54.40%,,,
2231,New Mexico,NM,1,,,,,,Party Votes:,R,"15,690",,,,,,,,
2232,New Mexico,NM,1,H2NM01086,,Richard M.,Romero,"Romero, Richard M.",,D,"20,632",58.28%,,,"123,339",45.53%,,,
2233,New Mexico,NM,1,H4NM01066,,Miles Jay,Nelson,"Nelson, Miles Jay",,D,"14,768",41.72%,,,,,,,
2234,New Mexico,NM,1,,,,,,Party Votes:,D,"35,400",,,,,,,,
2235,New Mexico,NM,1,H8NM03063,,Orlin G.,Cole,"Cole, Orlin G.",,W,,,,,194,0.07%,,,
2236,New Mexico,NM,1,,,,,,District Votes:,,"51,090",,,,"270,905",,,,
2237,New Mexico,NM,2,H2NM02126,(I),Steve,Pearce,"Pearce, Steve",,R,"18,644",100.00%,,,"130,498",60.20%,,,
2238,New Mexico,NM,2,,,,,,Party Votes:,R,"18,644",,,,,,,,
2239,New Mexico,NM,2,H4NM02056,,Gary K.,King,"King, Gary K.",,D,"22,779",64.87%,,,"86,292",39.80%,,,
2240,New Mexico,NM,2,H4NM02049,,Jeff,Steinborn,"Steinborn, Jeff",,D,"12,335",35.13%,,,,,,,
2241,New Mexico,NM,2,,,,,,Party Votes:,D,"35,114",,,,,,,,
2242,New Mexico,NM,2,,,,,,District Votes:,,"53,758",,,,"216,790",,,,
2243,New Mexico,NM,3,H8NM03097,(I),Tom,Udall,"Udall, Tom",,D,"50,871",100.00%,,,"175,269",68.68%,,,
2244,New Mexico,NM,3,,,,,,Party Votes:,D,"50,871",,,,,,,,
2245,New Mexico,NM,3,H4NM03062,,Gregory M.,Tucker,"Tucker, Gregory M.",,R,"14,038",100.00%,,,"79,935",31.32%,,,
2246,New Mexico,NM,3,,,,,,Party Votes:,R,"14,038",,,,,,,,
2247,New Mexico,NM,3,,,,,,District Votes:,,"64,909",,,,"255,204",,,,
2248,New Mexico,NM,H,,,,,,House Votes:,,"169,757",,,,"742,899",,,,
2249,New Mexico,NM,,,,,,,Total State Votes:,,"169,757",,,,"742,899",,,,
2250,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,,,,,Combined Parties:,"156,354",56.20%,,,
2251,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,D,Unopposed,,,,"140,878",50.64%,,,
2252,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,IDP,Unopposed,,,,"9,657",3.47%,,,
2253,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,WF,Unopposed,,,,"5,819",2.09%,,,
2254,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,,,,,Combined Parties:,"121,855",43.80%,,,
2255,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,R,Unopposed,,,,"110,786",39.82%,,,
2256,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,C,Unopposed,,,,"11,069",3.98%,,,
2257,New York,NY,1,,,,,,District Votes:,,n/a,,,,"278,209",,,,
2258,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,,,,,Combined Parties:,"161,593",66.62%,,,
2259,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,D,Unopposed,,,,"147,197",60.69%,,,
2260,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,IDP,Unopposed,,,,"9,508",3.92%,,,
2261,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,WF,Unopposed,,,,"4,888",2.02%,,,
2262,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,,,,,Combined Parties:,"80,950",33.38%,,,
2263,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,R,Unopposed,,,,"72,953",30.08%,,,
2264,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,C,Unopposed,,,,"7,997",3.30%,,,
2265,New York,NY,2,,,,,,District Votes:,,n/a,,,,"242,543",,,,
2266,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,,,,,Combined Parties:,"171,259",62.96%,,,
2267,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,C,Unopposed,,,,"12,022",4.42%,,,
2268,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,IDP,Unopposed,,,,"7,914",2.91%,,,
2269,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,R,"8,110",83.64%,,,"151,323",55.63%,,,
2270,New York,NY,3,H8NY03045,,Robert,Previdi,"Previdi, Robert",,R,"1,564",16.13%,,,,,,,
2271,New York,NY,3,,,,Scattered,Scattered,,W(R),22,0.23%,,,,,,,
2272,New York,NY,3,,,,,,Party Votes:,R,"9,696",,,,,,,,
2273,New York,NY,3,H4NY03069,,Blair H.,"Mathies, Jr.","Mathies, Blair H., Jr.",,D,Unopposed,,,,"100,737",37.04%,,,
2274,New York,NY,3,,,,,,District Votes:,,"9,696",,,,"271,996",,,,
2275,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,,,,,Combined Parties:,"159,969",62.95%,,,
2276,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,D,Unopposed,,,,"148,615",58.48%,,,
2277,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,WF,Unopposed,,,,"4,403",1.73%,,,
2278,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,IDP,280,67.15%,,,"6,951",2.74%,,,
2279,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,IDP,137,32.85%,,,,,,,
2280,New York,NY,4,,,,,,Party Votes:,IDP,417,,,,,,,,
2281,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,,,,,Combined Parties:,"94,141",37.05%,,,
2282,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,R,Unopposed,,,,"85,505",33.65%,,,
2283,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,C,Unopposed,,,,"8,636",3.40%,,,
2284,New York,NY,4,,,,,,District Votes:,,417,,,,"254,110",,,,
2285,New York,NY,5,H4NY07011,(I),Gary L.,Ackerman,"Ackerman, Gary L.",,,,,,Combined Parties:,"119,726",71.33%,,,
2286,New York,NY,5,H4NY07011,(I),Gary L.,Ackerman,"Ackerman, Gary L.",,D,Unopposed,,,,"114,132",68.00%,,,
2287,New York,NY,5,H4NY07011,(I),Gary L.,Ackerman,"Ackerman, Gary L.",,IDP,Unopposed,,,,"2,901",1.73%,,,
2288,New York,NY,5,H4NY07011,(I),Gary L.,Ackerman,"Ackerman, Gary L.",,WF,Unopposed,,,,"2,693",1.60%,,,
2289,New York,NY,5,H4NY05072,,Stephen,Graves,"Graves, Stephen",,,,,,Combined Parties:,"46,867",27.92%,,,
2290,New York,NY,5,H4NY05072,,Stephen,Graves,"Graves, Stephen",,C,Unopposed,,,,"3,865",2.30%,,,
2291,New York,NY,5,H4NY05072,,Stephen,Graves,"Graves, Stephen",,R,"1,461",74.92%,,,"43,002",25.62%,,,
2292,New York,NY,5,H4NY05064,,Gonzalo,Policarpio,"Policarpio, Gonzalo",,R,481,24.67%,,,,,,,
2293,New York,NY,5,,,,Scattered,Scattered,,W(R),8,0.41%,,,,,,,
2294,New York,NY,5,,,,,,Party Votes:,R,"1,950",,,,,,,,
2295,New York,NY,5,H4NY05064,,Gonzalo,Policarpio,"Policarpio, Gonzalo",,FAA,,,,,"1,248",0.74%,,,
2296,New York,NY,5,,,,,,District Votes:,,"1,950",,,,"167,841",,,,
2297,New York,NY,6,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,,,,,Combined Parties:,"129,688",100.00%,,,
2298,New York,NY,6,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,D,Unopposed,,,,"125,127",96.48%,,,
2299,New York,NY,6,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,WF,Unopposed,,,,"4,561",3.52%,,,
2300,New York,NY,6,,,,,,District Votes:,,n/a,,,,"129,688",,,,
2301,New York,NY,7,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,,,,,Combined Parties:,"104,275",80.94%,,,
2302,New York,NY,7,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,WF,Unopposed,,,,"3,893",3.02%,,,
2303,New York,NY,7,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,D,"15,738",63.35%,,,"100,382",77.92%,,,
2304,New York,NY,7,H2NY17055,,Dennis ,Coleman,"Coleman, Dennis ",,D,"4,716",18.98%,,,,,,,
2305,New York,NY,7,H4NY07086,,Aniello V.,Grimaldi,"Grimaldi, Aniello V.",,D,"2,280",9.18%,,,,,,,
2306,New York,NY,7,H4NY07078,,Curtis,Brooks,"Brooks, Curtis",,D,"2,102",8.46%,,,,,,,
2307,New York,NY,7,,,,Scattered,Scattered,,W(D),6,0.02%,,,,,,,
2308,New York,NY,7,,,,,,Party Votes:,D,"24,842",,,,,,,,
2309,New York,NY,7,H4NY07052,,Joseph,Cinquemain,"Cinquemain, Joseph",,,,,,Combined Parties:,"24,548",19.06%,,,
2310,New York,NY,7,H4NY07052,,Joseph,Cinquemain,"Cinquemain, Joseph",,R,Unopposed,,,,"21,843",16.96%,,,
2311,New York,NY,7,H4NY07052,,Joseph,Cinquemain,"Cinquemain, Joseph",,C,Unopposed,,,,"2,705",2.10%,,,
2312,New York,NY,7,,,,,,District Votes:,,"24,842",,,,"128,823",,,,
2313,New York,NY,8,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,,,,,Combined Parties:,"162,082",80.51%,,,
2314,New York,NY,8,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,D,Unopposed,,,,"154,098",76.54%,,,
2315,New York,NY,8,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,WF,Unopposed,,,,"7,984",3.97%,,,
2316,New York,NY,8,H4NY08043,,Peter,Hort,"Hort, Peter",,,,,,Combined Parties:,"39,240",19.49%,,,
2317,New York,NY,8,H4NY08043,,Peter,Hort,"Hort, Peter",,R,Unopposed,,,,"35,177",17.47%,,,
2318,New York,NY,8,H4NY08043,,Peter,Hort,"Hort, Peter",,IDP,Unopposed,,,,"2,421",1.20%,,,
2319,New York,NY,8,H4NY08043,,Peter,Hort,"Hort, Peter",,C,Unopposed,,,,"1,642",0.82%,,,
2320,New York,NY,8,,,,,,District Votes:,,n/a,,,,"201,322",,,,
2321,New York,NY,9,H8NY09091,(I),Anthony D.,Weiner,"Weiner, Anthony D.",,,,,,Combined Parties:,"113,025",71.32%,,,
2322,New York,NY,9,H8NY09091,(I),Anthony D.,Weiner,"Weiner, Anthony D.",,D,Unopposed,,,,"108,577",68.51%,,,
2323,New York,NY,9,H8NY09091,(I),Anthony D.,Weiner,"Weiner, Anthony D.",,WF,Unopposed,,,,"4,448",2.81%,,,
2324,New York,NY,9,H4NY09082,,Gerard J.,Cronin,"Cronin, Gerard J.",,,,,,Combined Parties:,"45,451",28.68%,,,
2325,New York,NY,9,H4NY09082,,Gerard J.,Cronin,"Cronin, Gerard J.",,R,Unopposed,,,,"39,648",25.02%,,,
2326,New York,NY,9,H4NY09082,,Gerard J.,Cronin,"Cronin, Gerard J.",,C,Unopposed,,,,"4,141",2.61%,,,
2327,New York,NY,9,H4NY09082,,Gerard J.,Cronin,"Cronin, Gerard J.",,IDP,Unopposed,,,,"1,662",1.05%,,,
2328,New York,NY,9,,,,,,District Votes:,,n/a,,,,"158,476",,,,
2329,New York,NY,10,H2NY11017,(I),Edolphus,Towns,"Towns, Edolphus",,,,,,Combined Parties:,"136,113",91.49%,,,
2330,New York,NY,10,H2NY11017,(I),Edolphus,Towns,"Towns, Edolphus",,D,Unopposed,,,,"130,265",87.56%,,,
2331,New York,NY,10,H2NY11017,(I),Edolphus,Towns,"Towns, Edolphus",,WF,7,77.78%,,,"5,848",3.93%,,,
2332,New York,NY,10,,,,Scattered,Scattered,,W(WF),2,22.22%,,,,,,,
2333,New York,NY,10,,,,,,Party Votes:,WF,9,,,,,,,,
2334,New York,NY,10,H4NY10072,,Harvey R.,Clarke,"Clarke, Harvey R.",,R,Unopposed,,,,"11,099",7.46%,,,
2335,New York,NY,10,H4NY10080,,Mariana,Blume,"Blume, Mariana",,C,Unopposed,,,,"1,554",1.04%,,,
2336,New York,NY,10,,,,,,District Votes:,,9,,,,"148,766",,,,
2337,New York,NY,11,H2NY12023,(I),Major R.,Owens,"Owens, Major R.",,,,,,Combined Parties:,"144,999",94.03%,,,
2338,New York,NY,11,H2NY12023,(I),Major R.,Owens,"Owens, Major R.",,WF,Unopposed,,,,"10,824",7.02%,,,
2339,New York,NY,11,H2NY12023,(I),Major R.,Owens,"Owens, Major R.",,D,"14,718",45.44%,,,"134,175",87.01%,,,
2340,New York,NY,11,H4NY11138,,Yvette D.,Clarke,"Clarke, Yvette D.",,D,"9,371",28.93%,,,,,,,
2341,New York,NY,11,H4NY11104,,Tracy L.,Boyland,"Boyland, Tracy L.",,D,"7,119",21.98%,,,,,,,
2342,New York,NY,11,H4NY11120,,Gabriel A.,Pearse,"Pearse, Gabriel A.",,D,"1,179",3.64%,,,,,,,
2343,New York,NY,11,,,,Scattered,Scattered,,W(D),3,0.01%,,,,,,,
2344,New York,NY,11,,,,,,Party Votes:,D,"32,390",,,,,,,,
2345,New York,NY,11,H8NY11030,,Lorraine,Stevens,"Stevens, Lorraine",,IDP,Unopposed,,,,"4,721",3.06%,,,
2346,New York,NY,11,H4NY11153,,Sol,Lieberman,"Lieberman, Sol",,C,Unopposed,,,,"4,478",2.90%,,,
2347,New York,NY,11,,,,,,District Votes:,,"32,390",,,,"154,198",,,,
2348,New York,NY,12,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",,,,,,Combined Parties:,"107,796",86.26%,,,
2349,New York,NY,12,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",,D,Unopposed,,,,"100,402",80.35%,,,
2350,New York,NY,12,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",,WF,Unopposed,,,,"7,394",5.92%,,,
2351,New York,NY,12,H4NY12045,,Paul A.,Rodriguez,"Rodriguez, Paul A.",,,,,,Combined Parties:,"17,166",13.74%,,,
2352,New York,NY,12,H4NY12045,,Paul A.,Rodriguez,"Rodriguez, Paul A.",,R,Unopposed,,,,"15,697",12.56%,,,
2353,New York,NY,12,H4NY12045,,Paul A.,Rodriguez,"Rodriguez, Paul A.",,C,Unopposed,,,,"1,469",1.18%,,,
2354,New York,NY,12,,,,,,District Votes:,,n/a,,,,"124,962",,,,
2355,New York,NY,13,H8NY13028,(I),Vito,Fossella,"Fossella, Vito",,,,,,Combined Parties:,"112,934",58.99%,,,
