1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES,
2328,NY,New York,1,H6NY01126,,Anna E.,Throne-Holst,"Throne-Holst, Anna E.",,WEP,2,100.00%,,,"2,496",0.77%,,,"135,278",41.77%,,,
2329,NY,New York,1,n/a,,,,,Party Votes:,WEP,2,,,,,,,,,,,,
2330,NY,New York,1,H6NY01126,,Anna E.,Throne-Holst,"Throne-Holst, Anna E.",,WF,,,,,"6,147",1.90%,,,"135,278",41.77%,,,
2331,NY,New York,1,n/a,,,Scattered,Scattered,,W ,,,,,113,0.03%,,,,,,,
2332,NY,New York,1,n/a,,,,,District Votes:,,"12,643",,,,"323,890",,,,,,,,
2333,NY,New York,1,n/a,,,,,,,,,,,,,,,,,,,
2334,NY,New York,2,H2NY03089,(I),Peter T. ,King,"King, Peter T. ",,R/TRP,Unopposed,,,,"157,571",53.85%,,,"181,506",62.03%,W,,
2335,NY,New York,2,H2NY03089,,Peter T. ,King,"King, Peter T. ",,CRV,Unopposed,,,,"21,810",7.45%,,,"181,506",62.03%,,,
2336,NY,New York,2,H2NY03089,,Peter T. ,King,"King, Peter T. ",,REF,Unopposed,,,,"2,125",0.73%,,,"181,506",62.03%,,,
2337,NY,New York,2,H6NY02124,,Du Wayne,Gregory,"Gregory, Du Wayne",,D,Unopposed,,,,"102,270",34.95%,,,"110,938",37.92%,,,
2338,NY,New York,2,H6NY02124,,Du Wayne,Gregory,"Gregory, Du Wayne",,IDP,Unopposed,,,,"3,213",1.10%,,,"110,938",37.92%,,,
2339,NY,New York,2,H6NY02124,,Du Wayne,Gregory,"Gregory, Du Wayne",,WEP,Unopposed,,,,"1,438",0.49%,,,"110,938",37.92%,,,
2340,NY,New York,2,H6NY02124,,Du Wayne,Gregory,"Gregory, Du Wayne",,WF,Unopposed,,,,"4,017",1.37%,,,"110,938",37.92%,,,
2341,NY,New York,2,n/a,,,Scattered,Scattered,,W,,,,,151,0.05%,,,,,,,
2342,NY,New York,2,n/a,,,,,District Votes:,,,,,,"292,595",,,,,,,,
2343,NY,New York,2,n/a,,,,,,,,,,,,,,,,,,,
2344,NY,New York,3,H6NY03247,,Thomas R.,Suozzi,"Suozzi, Thomas R.",,D,"7,142",35.11%,,,"171,775",52.98%,,,,,W,,
2345,NY,New York,3,H6NY03221,,Steve,Stern,"Stern, Steve",,D,"4,475",22.00%,,,,,,,,,,,
2346,NY,New York,3,H6NY03254,,Jon,Kaiman,"Kaiman, Jon",,D,"4,394",21.60%,,,,,,,,,,,
2347,NY,New York,3,H6NY03205,,Anna,Kaplan,"Kaplan, Anna",,D,"3,311",16.28%,,,,,,,,,,,
2348,NY,New York,3,H6NY03213,,Jonathan C.,Clarke,"Clarke, Jonathan C.",,D,"1,021",5.02%,,,,,,,,,,,
2349,NY,New York,3,n/a,,,,,Party Votes:,D,"20,343",,,,,,,,,,,,
2350,NY,New York,3,H6NY03197,,Jack M.,Martins,"Martins, Jack M.",,R,Unopposed,,,,"133,954",41.31%,,,"152,304",46.97%,,,
2351,NY,New York,3,H6NY03197,,Jack M.,Martins,"Martins, Jack M.",,REF,Unopposed,,,,"1,940",0.60%,,,"152,304",46.97%,,,
2352,NY,New York,3,H6NY03197,,Jack M.,Martins,"Martins, Jack M.",,CRV,Unopposed,,,,"16,410",5.06%,,,"152,304",46.97%,,,
2353,NY,New York,3,n/a,,,Scattered,Scattered,,W,,,,,175,0.05%,,,,,,,
2354,NY,New York,3,n/a,,,,,District Votes:,,"20,343",,,,"324,254",,,,,,,,
2355,NY,New York,3,n/a,,,,,,,,,,,,,,,,,,,
2356,NY,New York,4,H4NY04075,(I),Kathleen M.,Rice,"Rice, Kathleen M.",,D,Unopposed,,,,"181,861",58.10%,,,"186,423",59.56%,W,,
2357,NY,New York,4,H4NY04075,(I),Kathleen M.,Rice,"Rice, Kathleen M.",,WEP,Unopposed,,,,"4,562",1.46%,,,"186,423",59.56%,W,,
2358,NY,New York,4,H6NY03171,,David H.,Gurfein,"Gurfein, David H.",,R/TRP,Unopposed,,,,"111,246",35.54%,,,"126,438",40.40%,,,
2359,NY,New York,4,H6NY03171,,David H.,Gurfein,"Gurfein, David H.",,CRV,Unopposed,,,,"14,137",4.52%,,,"126,438",40.40%,,,
2360,NY,New York,4,H6NY03171,,David H.,Gurfein,"Gurfein, David H.",,REF,Unopposed,,,,"1,055",0.34%,,,"126,438",40.40%,,,
2361,NY,New York,4,n/a,,,Scattered,Scattered,,W,,,,,139,0.04%,,,,,,,
2362,NY,New York,4,n/a,,,,,District Votes:,,,,,,"313,000",,,,,,,,
2363,NY,New York,4,n/a,,,,,,,,,,,,,,,,,,,
2364,NY,New York,5,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,D,"7,056",81.71%,,,"197,852",84.61%,,,"199,815",85.44%,W,,
2365,NY,New York,5,H6NY05069,,Ali A.,Mirza,"Mirza, Ali A.",,D,"1,579",18.29%,,,,,,,,,,,
2366,NY,New York,5,n/a,,,,,Party Votes:,D,"8,635",,,,,,,,,,,,
2367,NY,New York,5,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",,WEP,Unopposed,,,,"1,963",0.84%,,,"199,815",85.44%,W,,
2368,NY,New York,5,H6NY05077,,Michael A.,O'Reilly,"O'Reilly, Michael A.",,R,Unopposed,,,,"26,791",11.46%,,,"30,312",12.96%,,,
2369,NY,New York,5,H6NY05077,,Michael A.,O'Reilly,"O'Reilly, Michael A.",,CRV,Unopposed,,,,"3,521",1.51%,,,"30,312",12.96%,,,
2370,NY,New York,5,H6NY05085,,Frank,Francois,"Francois, Frank",,GRE,Unopposed,,,,"3,587",1.53%,,,,,,,
2371,NY,New York,5,n/a,,,Scattered,Scattered,,W,,,,,139,0.06%,,,,,,,
2372,NY,New York,5,n/a,,,,,,,,,,,,,,,,,,,
2373,NY,New York,5,n/a,,,,,District Votes:,,"8,635",,,,"233,853",,,,,,,,
2374,NY,New York,6,n/a,,,,,,,,,,,,,,,,,,,
2375,NY,New York,6,H2NY06116,(I),Grace ,Meng,"Meng, Grace ",,D,Unopposed,,,,"131,463",69.40%,,,"136,506",72.06%,W,,
2376,NY,New York,6,H2NY06116,(I),Grace ,Meng,"Meng, Grace ",,WEP,Unopposed,,,,"5,043",2.66%,,,"136,506",72.06%,W,,
2377,NY,New York,6,H6NY14236,,Danniel S.,Maio,"Maio, Danniel S.",,R,Unopposed,,,,"43,770",23.11%,,,"50,617",26.72%,,,
2378,NY,New York,6,H6NY14236,,Danniel S.,Maio,"Maio, Danniel S.",,BLM,,,,,"1,972",1.04%,,,"50,617",26.72%,,,
2379,NY,New York,6,H6NY14236,,Danniel S.,Maio,"Maio, Danniel S.",,CRV,Unopposed,,,,"4,875",2.57%,,,"50,617",26.72%,,,
2380,NY,New York,6,H6NY06141,,Haris,Bhatti,"Bhatti, Haris",,HBP,,,,,"2,123",1.12%,,,,,,,
2381,NY,New York,6,n/a,,,Scattered,Scattered,,W,,,,,187,0.10%,,,,,,,
2382,NY,New York,6,H6NY14236,,,"Maio, Danniel (Opportunity to Ballot)","Maio, Danniel (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2383,NY,New York,6,n/a,,Juong Won (Opportunity to Ballot),Joung,"Joung, Juong Won (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2384,NY,New York,6,n/a,,,,,Party Votes:,REF,2,,,,,,,,,,,,
2385,NY,New York,6,n/a,,,,,District Votes:,,2,,,,"189,433",,,,,,,,
2386,NY,New York,6,n/a,,,,,,,,,,,,,,,,,,,
2387,NY,New York,7,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",,D,"10,162",62.05%,,,"165,819",87.32%,,,"172,146",90.66%,W,,
2388,NY,New York,7,H6NY07149,,Yungman F.,Lee,"Lee, Yungman F.",,D,"4,479",27.35%,,,,,,,,,,,
2389,NY,New York,7,H4NY07102,,Jeffrey M.,Kurzon,"Kurzon, Jeffrey M.",,D,"1,736",10.60%,,,,,,,,,,,
2390,NY,New York,7,n/a,,,,,Party Votes:,D,"16,377",,,,,,,,,,,,
2391,NY,New York,7,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",,WEP,Unopposed,,,,"6,327",3.33%,,,"172,146",90.66%,W,,
2392,NY,New York,7,H6NY12115,,Allan E.,Romaguera,"Romaguera, Allan E.",,R,Unopposed,,,,"14,941",7.87%,,,"17,478",9.20%,,,
2393,NY,New York,7,H6NY12115,,Allan E.,Romaguera,"Romaguera, Allan E.",,CRV,Unopposed,,,,"2,537",1.34%,,,"17,478",9.20%,,,
2394,NY,New York,7,n/a,,,Scattered,Scattered,,W,,,,,266,0.14%,,,,,,,
2395,NY,New York,7,n/a,,,,,District Votes:,,"16,377",,,,"189,890",,,,,,,,
2396,NY,New York,7,n/a,,,,,,,,,,,,,,,,,,,
2397,NY,New York,8,H2NY10092,(I),Hakeem S.,Jeffries,"Jeffries, Hakeem S.",,D,Unopposed,,,,"203,235",88.29%,,,"214,595",93.22%,W,,
2398,NY,New York,8,H2NY10092,(I),Hakeem S.,Jeffries,"Jeffries, Hakeem S.",,WF,Unopposed,,,,"11,360",4.93%,,,"214,595",93.22%,W,,
2399,NY,New York,8,H2NY09110,,Daniel J.,Cavanagh,"Cavanagh, Daniel J.",,CRV,Unopposed,,,,"15,401",6.69%,,,,,,,
2400,NY,New York,8,n/a,,,Scattered,Scattered,,W,,,,,207,0.09%,,,,,,,
2401,NY,New York,8,n/a,,,"Danza, Tony (Opportunity to Ballot)","Danza, Tony (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2402,NY,New York,8,n/a,,Pamela Green (Opportunity to Ballot),Perkins,"Perkins, Pamela Green (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2403,NY,New York,8,n/a,,,,,Party Votes:,REF,2,,,,,,,,,,,,
2404,NY,New York,8,n/a,,,,,District Votes:,,2,,,,"230,203",,,,,,,,
2405,NY,New York,8,n/a,,,,,,,,,,,,,,,,,,,
2406,NY,New York,9,H4NY11138,(I),Yvette D.,Clarke,"Clarke, Yvette D.",,D,Unopposed,,,,"198,886",85.69%,,,"214,189",92.29%,W,,
2407,NY,New York,9,H4NY11138,(I),Yvette D.,Clarke,"Clarke, Yvette D.",,WF,Unopposed,,,,"15,303",6.59%,,,"214,189",92.29%,W,,
2408,NY,New York,9,H2NY08120,,Alan,Bellone,"Bellone, Alan",,CRV,Unopposed,,,,"17,576",7.57%,,,,,,,
2409,NY,New York,9,n/a,,,Scattered,Scattered,,W,,,,,329,0.14%,,,,,,,
2410,NY,New York,9,n/a,,Maria R. (Opportunity to Ballot),Guastella,"Guastella, Maria R. (Opportunity to Ballot)",,REF,1,100.00%,,,,,,,,,,,
2411,NY,New York,9,n/a,,,,,Party Votes:,REF,1,,,,,,,,,,,,
2412,NY,New York,9,n/a,,,,,District Votes:,,1,,,,"232,094",,,,,,,,
2413,NY,New York,9,n/a,,,,,,,,,,,,,,,,,,,
2414,NY,New York,10,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,D,"27,270",89.48%,,,"180,117",73.06%,,,"192,371",78.03%,W,,
2415,NY,New York,10,H6NY10127,,Mikhail Oliver,Rosenberg,"Rosenberg, Mikhail Oliver",,D,"3,206",10.52%,,,,,,,,,,,
2416,NY,New York,10,n/a,,,,,Party Votes:,D,"30,476",,,,,,,,,,,,
2417,NY,New York,10,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,WF,Unopposed,,,,"10,471",4.25%,,,"192,371",78.03%,W,,
2418,NY,New York,10,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",,WEP,Unopposed,,,,"1,783",0.72%,,,"192,371",78.03%,W,,
2419,NY,New York,10,H6NY10119,,Philip,Rosenthal,"Rosenthal, Philip",,R,Unopposed,,,,"46,275",18.77%,,,"53,857",21.85%,,,
2420,NY,New York,10,H6NY10119,,Philip,Rosenthal,"Rosenthal, Philip",,CRV,Unopposed,,,,"4,646",1.88%,,,"53,857",21.85%,,,
2421,NY,New York,10,H6NY10119,,Philip,Rosenthal,"Rosenthal, Philip",,IDP,Unopposed,,,,"2,093",0.85%,,,"53,857",21.85%,,,
2422,NY,New York,10,H6NY10119,,Philip,Rosenthal,"Rosenthal, Philip",,SID,,,,,843,0.34%,,,"53,857",21.85%,,,
2423,NY,New York,10,n/a,,,Scattered,Scattered,,W,,,,,297,0.12%,,,,,,,
2424,NY,New York,10,n/a,,,,,District Votes:,,"30,476",,,,"246,525",,,,,,,,
2425,NY,New York,10,n/a,,,,,,,,,,,,,,,,,,,
2426,NY,New York,11,H6NY11174,(I),Dan,Donovan,"Donovan, Dan",,R,Unopposed,,,,"122,606",52.78%,,,"142,934",61.53%,W,,
2427,NY,New York,11,H6NY11174,(I),Dan,Donovan,"Donovan, Dan",,CRV,Unopposed,,,,"12,824",5.52%,,,"142,934",61.53%,W,,
2428,NY,New York,11,H6NY11174,(I),Dan,Donovan,"Donovan, Dan",,IDP,Unopposed,,,,"5,636",2.43%,,,"142,934",61.53%,W,,
2429,NY,New York,11,H6NY11174,(I),Dan,Donovan,"Donovan, Dan",,REF,Unopposed,,,,"1,868",0.80%,,,"142,934",61.53%,W,,
2430,NY,New York,11,H6NY11216,,Richard A.,Reichard,"Reichard, Richard A.",,D,Unopposed,,,,"85,257",36.70%,,,,,,,
2431,NY,New York,11,H2NY13062,,Henry J.,Bardel,"Bardel, Henry J.",,GRE,Unopposed,,,,"3,906",1.68%,,,,,,,
2432,NY,New York,11,n/a,,,Scattered,Scattered,,W,,,,,220,0.09%,,,,,,,
2433,NY,New York,11,n/a,,,,,District Votes:,,,,,,"232,317",,,,,,,,
2434,NY,New York,11,n/a,,,,,,,,,,,,,,,,,,,
2435,NY,New York,12,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",,D,"15,101",90.13%,,,"230,153",78.26%,,,"244,358",83.09%,W,,
2436,NY,New York,12,H6NY12131,,Peter,Lindner,"Lindner, Peter",,D,"1,654",9.87%,,,,,,,,,,,
2437,NY,New York,12,n/a,,,,,Party Votes:,D,"16,755",,,,,,,,,,,,
2438,NY,New York,12,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",,WF,Unopposed,,,,"14,205",4.83%,,,"244,358",83.09%,W,,
2439,NY,New York,12,H6NY12149,,Robert,Ardini,"Ardini, Robert",,R,Unopposed,,,,"49,399",16.80%,,,,,,,
2440,NY,New York,12,n/a,,,Scattered,Scattered,,W,,,,,314,0.11%,,,,,,,
2441,NY,New York,12,n/a,,Ivanka (Opportunity to Ballot),Trump,"Trump, Ivanka (Opportunity to Ballot)",,REF,2,40.00%,,,,,,,,,,,
2442,NY,New York,12,H6NY12149,,Robert (Opportunity to Ballot),Ardini,"Ardini, Robert (Opportunity to Ballot)",,REF,1,20.00%,,,,,,,,,,,
2443,NY,New York,12,n/a,,Ronald (Opportunity to Ballot),Pichler,"Pichler, Ronald (Opportunity to Ballot)",,REF,1,20.00%,,,,,,,,,,,
2444,NY,New York,12,n/a,,Donald M. (Opportunity to Ballot),Sachs,"Sachs, Donald M. (Opportunity to Ballot)",,REF,1,20.00%,,,,,,,,,,,
2445,NY,New York,12,n/a,,,,,Party Votes:,REF,5,,,,,,,,,,,,
2446,NY,New York,12,n/a,,,,,District Votes:,,"16,760",,,,"294,071",,,,,,,,
2447,NY,New York,12,n/a,,,,,,,,,,,,,,,,,,,
2448,NY,New York,13,H2NY13096,,Adriano,Espaillat,"Espaillat, Adriano",,D,"16,377",35.98%,,,"207,194",88.64%,,,,,W,,
2449,NY,New York,13,H6NY13105,,Keith L. T.,Wright,"Wright, Keith L. T.",,D,"15,528",34.11%,,,,,,,,,,,
2450,NY,New York,13,H2NY15109,,Clyde E.,Williams,"Williams, Clyde E.",,D,"5,003",10.99%,,,,,,,,,,,
2451,NY,New York,13,H4NY15071,,Adam Clayton,Powell,"Powell, Adam Clayton",,D,"2,986",6.56%,,,,,,,,,,,
2452,NY,New York,13,H6NY13162,,Guillermo,Linares,"Linares, Guillermo",,D,"2,504",5.50%,,,,,,,,,,,
2453,NY,New York,13,H6NY13113,,Suzan D.,Johnson-Cook,"Johnson-Cook, Suzan D.",,D,"2,341",5.14%,,,,,,,,,,,
2454,NY,New York,13,H6NY13097,,Michael,Gallagher,"Gallagher, Michael",,D,435,0.96%,,,,,,,,,,,
2455,NY,New York,13,H4NY10098,,Sam,Sloan,"Sloan, Sam",,D,227,0.50%,,,,,,,,,,,
2456,NY,New York,13,H6NY13196,,Yohanny M.,Caceres,"Caceres, Yohanny M.",,D,116,0.25%,,,,,,,,,,,
2457,NY,New York,13,n/a,,,,,Party Votes:,D,"45,517",,,,,,,,,,,,
2458,NY,New York,13,H6NY13154,,"Robert A., Jr.",Evans,"Evans, Robert A., Jr.",,R,Unopposed,,,,"13,129",5.62%,,,"16,089",6.88%,,,
2459,NY,New York,13,H6NY13154,,"Robert A., Jr.",Evans,"Evans, Robert A., Jr.",,IDP,Unopposed,,,,"2,960",1.27%,,,"16,089",6.88%,,,
2460,NY,New York,13,H4NY13076,,Daniel Vila,Rivera,"Rivera, Daniel Vila",,GRE,Unopposed,,,,"8,248",3.53%,,,,,,,
2461,NY,New York,13,H6NY13170,,Scott Lloyd,Fenstermaker,"Fenstermaker, Scott Lloyd",,TGP,,,,,"1,877",0.80%,,,,,,,
2462,NY,New York,13,n/a,,,Scattered,Scattered,,W,,,,,329,0.14%,,,,,,,
2463,NY,New York,13,H2NY13096,,Adriano (Opportunity to Ballot),Espaillat,"Espaillat, Adriano (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2464,NY,New York,13,H2NY15109,,Clyde E. (Opportunity to Ballot),Williams,"Williams, Clyde E. (Opportunity to Ballot)",,REF,1,50.00%,,,,,,,,,,,
2465,NY,New York,13,n/a,,,,,Party Votes:,REF,2,,,,,,,,,,,,
2466,NY,New York,13,n/a,,,,,District Votes:,,"45,519",,,,"233,737",,,,,,,,
2467,NY,New York,13,n/a,,,,,,,,,,,,,,,,,,,
2468,NY,New York,14,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,D,Unopposed,,,,"138,367",77.59%,,,"147,587",82.76%,W,,
2469,NY,New York,14,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,WEP,Unopposed,,,,"1,903",1.07%,,,"147,587",82.76%,W,,
2470,NY,New York,14,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",,WF,Unopposed,,,,"7,317",4.10%,,,"147,587",82.76%,W,,
2471,NY,New York,14,H6NY14244,,Frank J.,Spotorno,"Spotorno, Frank J.",,R,Unopposed,,,,"26,891",15.08%,,,"30,545",17.13%,,,
2472,NY,New York,14,H6NY14244,,Frank J.,Spotorno,"Spotorno, Frank J.",,CRV,Unopposed,,,,"3,654",2.05%,,,"30,545",17.13%,,,
2473,NY,New York,14,n/a,,,Scattered,Scattered,,W,,,,,191,0.11%,,,,,,,
2474,NY,New York,14,n/a,,,,,District Votes:,,,,,,"178,323",,,,,,,,
2475,NY,New York,14,n/a,,,,,,,,,,,,,,,,,,,
2476,NY,New York,15,H0NY18065,(I),Jose E.,Serrano,"Serrano, Jose E.",,D,"9,334",89.23%,,,"165,688",95.20%,,,,,W,,
2477,NY,New York,15,H6NY15134,,Leonel,Baez,"Baez, Leonel",,D,"1,127",10.77%,,,,,,,,,,,
2478,NY,New York,15,n/a,,,,,Party Votes:,D,"10,461",,,,,,,,,,,,
2479,NY,New York,15,H6NY15142,,Alejandro,Vega,"Vega, Alejandro",,R,Unopposed,,,,"6,129",3.52%,,,,,,,
2480,NY,New York,15,H4NY15121,,Eduardo,Ramirez,"Ramirez, Eduardo",,CRV,Unopposed,,,,"2,104",1.21%,,,,,,,
2481,NY,New York,15,n/a,,,Scattered,Scattered,,W,,,,,115,0.07%,,,,,,,
2482,NY,New York,15,n/a,,,,,District Votes:,,"10,461",,,,"174,036",,,,,,,,
2483,NY,New York,15,n/a,,,,,,,,,,,,,,,,,,,
2484,NY,New York,16,H8NY19058,(I),Eliot L.,Engel,"Engel, Eliot L.",,D,Unopposed,,,,"198,811",89.46%,,,"209,857",94.43%,W,,
2485,NY,New York,16,H8NY19058,(I),Eliot L.,Engel,"Engel, Eliot L.",,WEP,Unopposed,,,,"2,528",1.14%,,,"209,857",94.43%,W,,
2486,NY,New York,16,H8NY19058,(I),Eliot L.,Engel,"Engel, Eliot L.",,WF,Unopposed,,,,"8,518",3.83%,,,"209,857",94.43%,W,,
2487,NY,New York,16,H6NY16132,,Derickson K.,Lawrence,"Lawrence, Derickson K.",,PCC,,,,,"11,825",5.32%,,,,,,,
2488,NY,New York,16,n/a,,,Scattered,Scattered,,W,,,,,548,0.25%,,,,,,,
2489,NY,New York,16,n/a,,,,,District Votes:,,,,,,"222,230",,,,,,,,
2490,NY,New York,16,n/a,,,,,,,,,,,,,,,,,,,
2491,NY,New York,17,H8NY20056,(I),Nita M.,Lowey,"Lowey, Nita M.",,D,Unopposed,,,,"193,819",89.49%,,,"214,530",99.05%,W,,
2492,NY,New York,17,H8NY20056,(I),Nita M.,Lowey,"Lowey, Nita M.",,WEP,Unopposed,,,,"5,005",2.31%,,,"214,530",99.05%,W,,
2493,NY,New York,17,H8NY20056,(I),Nita M.,Lowey,"Lowey, Nita M.",,WF,Unopposed,,,,"15,706",7.25%,,,"214,530",99.05%,W,,
2494,NY,New York,17,n/a,,,Scattered,Scattered,,W,,,,,"2,055",0.95%,,,,,,,
2495,NY,New York,17,n/a,,,,,District Votes:,,,,,,"216,585",,,,,,,,
2496,NY,New York,17,n/a,,,,,,,,,,,,,,,,,,,
2497,NY,New York,18,H2NY22139,(I),Sean Patrick,Maloney,"Maloney, Sean Patrick",,D,Unopposed,,,,"140,951",48.35%,,,"162,060",55.59%,W,,
2498,NY,New York,18,H2NY22139,(I),Sean Patrick,Maloney,"Maloney, Sean Patrick",,IDP,Unopposed,,,,"10,356",3.55%,,,"162,060",55.59%,W,,
2499,NY,New York,18,H2NY22139,(I),Sean Patrick,Maloney,"Maloney, Sean Patrick",,WEP,Unopposed,,,,"1,982",0.68%,,,"162,060",55.59%,W,,
2500,NY,New York,18,H2NY22139,(I),Sean Patrick,Maloney,"Maloney, Sean Patrick",,WF,Unopposed,,,,"8,771",3.01%,,,"162,060",55.59%,W,,
2501,NY,New York,18,H6NY18203,,Phil,Oliva,"Oliva, Phil",,R,"3,574",57.00%,,,"111,117",38.12%,,,"129,369",44.38%,,,
2502,NY,New York,18,H6NY18195,,Kenneth,Del Vecchio,"Del Vecchio, Kenneth",,R,"2,696",43.00%,,,,,,,,,,,
2503,NY,New York,18,n/a,,,,,Party Votes:,R,"6,270",,,,,,,,,,,,
2504,NY,New York,18,H6NY18203,,Phil,Oliva,"Oliva, Phil",,CRV,Unopposed,,,,"16,968",5.82%,,,"129,369",44.38%,,,
2505,NY,New York,18,H6NY18203,,Phil,Oliva,"Oliva, Phil",,REF,Unopposed,,,,"1,284",0.44%,,,"129,369",44.38%,,,
2506,NY,New York,18,n/a,,,Scattered,Scattered,,W,,,,,98,0.03%,,,,,,,
2507,NY,New York,18,n/a,,,,,District Votes:,,"6,270",,,,"291,527",,,,,,,,
2508,NY,New York,18,n/a,,,,,,,,,,,,,,,,,,,
2509,NY,New York,19,H6NY19169,,John J.,Faso,"Faso, John J.",,R,"10,922",67.52%,,,"135,905",44.18%,,,"166,171",54.02%,W,,
2510,NY,New York,19,H6NY19193,,Andrew,Heaney,"Heaney, Andrew",,R,"5,253",32.48%,,,,,,,,,,,
2511,NY,New York,19,n/a,,,,,Party Votes:,R,"16,175",,,,,,,,,,,,
2512,NY,New York,19,H6NY19169,,John J.,Faso,"Faso, John J.",,CRV,Unopposed,,,,"21,353",6.94%,,,"166,171",54.02%,W,,
2513,NY,New York,19,H6NY19169,,John J.,Faso,"Faso, John J.",,IDP,Unopposed,,,,"8,028",2.61%,,,"166,171",54.02%,W,,
2514,NY,New York,19,H6NY19169,,John J.,Faso,"Faso, John J.",,REF,Unopposed,,,,885,0.29%,,,"166,171",54.02%,W,,
2515,NY,New York,19,H6NY19243,,Zephyr,Teachout,"Teachout, Zephyr",,D,"13,801",71.28%,,,"125,956",40.95%,,,"141,224",45.91%,,,
2516,NY,New York,19,H6NY19235,,Will,Yandik,"Yandik, Will",,D,"5,561",28.72%,,,,,,,,,,,
2517,NY,New York,19,n/a,,,,,Party Votes:,D,"19,362",,,,,,,,,,,,
2518,NY,New York,19,H6NY19243,,Zephyr,Teachout,"Teachout, Zephyr",,WF,Unopposed,,,,"15,268",4.96%,,,"141,224",45.91%,,,
2519,NY,New York,19,n/a,,,Scattered,Scattered,,W,,,,,219,0.07%,,,,,,,
2520,NY,New York,19,n/a,,,,,District Votes:,,"35,537",,,,"307,614",,,,,,,,
2521,NY,New York,19,n/a,,,,,,,,,,,,,,,,,,,
2522,NY,New York,20,H8NY21203,(I),Paul D.,Tonko,"Tonko, Paul D.",,D,Unopposed,,,,"188,426",60.02%,,,"213,018",67.85%,W,,
2523,NY,New York,20,H8NY21203,(I),Paul D.,Tonko,"Tonko, Paul D.",,WF,Unopposed,,,,"10,929",3.48%,,,"213,018",67.85%,W,,
2524,NY,New York,20,H8NY21203,(I),Paul D.,Tonko,"Tonko, Paul D.",,IDP,Unopposed,,,,"10,626",3.38%,,,"213,018",67.85%,W,,
2525,NY,New York,20,H8NY21203,(I),Paul D.,Tonko,"Tonko, Paul D.",,WEP,Unopposed,,,,"3,037",0.97%,,,"213,018",67.85%,W,,
2526,NY,New York,20,H6NY20209,,Joe,Vitollo,"Vitollo, Joe",,R,Unopposed,,,,"83,321",26.54%,,,"100,740",32.09%,,,
2527,NY,New York,20,H6NY20209,,Joe,Vitollo,"Vitollo, Joe",,CRV,Unopposed,,,,"15,911",5.07%,,,"100,740",32.09%,,,
2528,NY,New York,20,H6NY20209,,Joe,Vitollo,"Vitollo, Joe",,REF,Unopposed,,,,"1,508",0.48%,,,"100,740",32.09%,,,
2529,NY,New York,20,n/a,,,Scattered,Scattered,,W,,,,,181,0.06%,,,,,,,
2530,NY,New York,20,n/a,,,,,District Votes:,,,,,,"313,939",,,,,,,,
2531,NY,New York,20,n/a,,,,,,,,,,,,,,,,,,,
2532,NY,New York,21,H4NY21079,(I),Elise M.,Stefanik,"Stefanik, Elise M.",,R,Unopposed,,,,"152,597",55.98%,,,"177,886",65.25%,W,,
2533,NY,New York,21,H4NY21079,(I),Elise M.,Stefanik,"Stefanik, Elise M.",,CRV,Unopposed,,,,"15,526",5.70%,,,"177,886",65.25%,W,,
2534,NY,New York,21,H4NY21079,(I),Elise M.,Stefanik,"Stefanik, Elise M.",,IDP,Unopposed,,,,"8,799",3.23%,,,"177,886",65.25%,W,,
2535,NY,New York,21,H4NY21079,(I),Elise M.,Stefanik,"Stefanik, Elise M.",,REF,Unopposed,,,,964,0.35%,,,"177,886",65.25%,W,,
2536,NY,New York,21,H6NY21132,,Mike,Derrick,"Derrick, Mike",,D,Unopposed,,,,"75,965",27.87%,,,"82,161",30.14%,,,
2537,NY,New York,21,H6NY21132,,Mike,Derrick,"Derrick, Mike",,WF,Unopposed,,,,"6,196",2.27%,,,"82,161",30.14%,,,
